domain,port,scheme,pool_name,coin,algorithm,region,source_type,source_url,confidence,status,first_seen,last_seen,notes
rvn.ravenminer.com,3838,stratum+tcp,UNKNOWN,RVN,KawPoW,Global,open_source,https://github.com/Flofactionllc/flofaction-website-backup/blob/fe35390c9fea96ada1fb7e6be331bfed252fbfbe/optimized_mining_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=Flofactionllc/flofaction-website-backup; path=optimized_mining_config.json; review before promotion.
ap.luckpool.net,3956,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/pmhhoangpham/ccminer/blob/783da84de14cbed6fc09e59f67a2d086daa1e532/config.json; https://github.com/onethings/VerusCliMining/blob/dd774884bbcbbf9fa1f8016ca58bd0ee235497ec/config.json; https://github.com/dhamas07/MyMiner-verus/blob/ae98dbaebba11fe0a47dfb7091237f261d2f75d5/luckpool.net/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=pmhhoangpham/ccminer; path=config.json; review before promotion.
ap.luckpool.net,3957,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/dhamas07/MyMiner-verus/blob/ae98dbaebba11fe0a47dfb7091237f261d2f75d5/luckpool.net/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_ssl_json; repo=dhamas07/MyMiner-verus; path=luckpool.net/config.json; review before promotion.
ap.luckpool.net,3958,stratum+ssl,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/Mbah17/pre-compiled/blob/a8287c3ee7303e86f145a4df030219ff1ef57b14/config.json; https://github.com/dhamas07/MyMiner-verus/blob/ae98dbaebba11fe0a47dfb7091237f261d2f75d5/luckpool.net/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_ssl_json; repo=Mbah17/pre-compiled; path=config.json; review before promotion.
ap.luckpool.net,3960,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/saijame-art/miner/blob/40873dd9dc3c60d6b22b4ed27c14ceacc7b7b627/onlineconfig.json; https://github.com/dhamas07/MyMiner-verus/blob/ae98dbaebba11fe0a47dfb7091237f261d2f75d5/luckpool.net/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=saijame-art/miner; path=onlineconfig.json; review before promotion.
ap.vipor.net,5040,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ksp-fon/mining/blob/51625729c18516cde084ca334db1fcd7041c3a1c/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ksp-fon/mining; path=config.json; review before promotion.
au.vipor.net,5040,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ksp-fon/mining/blob/51625729c18516cde084ca334db1fcd7041c3a1c/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ksp-fon/mining; path=config.json; review before promotion.
backup.pool.zion.network,4444,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/issy13elizabet/ZION2.7TestNet/blob/d6c01e010c5fffdd6e2e39bcbf846b8600290b4d/config/zion_gpu_mining_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=issy13elizabet/ZION2.7TestNet; path=config/zion_gpu_mining_config.json; review before promotion.
btm.f2pool.com,9221,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/bitsbetrippin/bbtmultiminer/blob/4747551475ef98651802ad7584878438deecfd9a/Miners/NBMiner_12.3_Win/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=bitsbetrippin/bbtmultiminer; path=Miners/NBMiner_12.3_Win/config.json; review before promotion.
cn.vipor.net,5040,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/zikyu7/ccminer/blob/c4aeca3019bf7df95752dacdfc177ae83bf39d03/config.json; https://github.com/ksp-fon/mining/blob/51625729c18516cde084ca334db1fcd7041c3a1c/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=zikyu7/ccminer; path=config.json; review before promotion.
cn.vipor.net,5045,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/nguyenquanh2008/config/blob/e2b2c367282e83877bfe7b2f97867218f358d701/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_ssl_json; repo=nguyenquanh2008/config; path=config.json; review before promotion.
cn.vipor.net,5145,stratum+ssl,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/nguyenquanh2008/config/blob/e2b2c367282e83877bfe7b2f97867218f358d701/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_ssl_json; repo=nguyenquanh2008/config; path=config.json; review before promotion.
cryptonight.usa.nicehash.com,3355,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,USA,open_source,https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_amd_config.json; https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_nivida_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ajpsp5/ethos-auto-miner; path=_amd_config.json; review before promotion.
cryptonightv7.usa.nicehash.com,3363,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,USA,open_source,https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_amd_config.json; https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_nivida_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ajpsp5/ethos-auto-miner; path=_amd_config.json; review before promotion.
daggerhashimoto.usa.nicehash.com,3353,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,USA,open_source,https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_amd_config.json; https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_nivida_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ajpsp5/ethos-auto-miner; path=_amd_config.json; review before promotion.
de.vipor.net,5040,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ksp-fon/mining/blob/51625729c18516cde084ca334db1fcd7041c3a1c/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ksp-fon/mining; path=config.json; review before promotion.
de.zephyr.herominers.com,1123,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/UltimateABC/storagemyfiles/blob/ae1aabccb9258017f64d7dfd72af9a5783662725/gminer/zephyrConfig.json; https://github.com/UltimateABC/Amestris-Kernel-9192-S4mini/blob/8ff0ed2057f2d0acc493468f89ea192ef7e596fa/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=UltimateABC/storagemyfiles; path=gminer/zephyrConfig.json; review before promotion.
dero.rabidmining.com,10300,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ndduoc1189/dndvina-mining/blob/fd2ae4c6a92ab645722615efbdf62a060c033f1a/example_update_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ndduoc1189/dndvina-mining; path=example_update_config.json; review before promotion.
donate.v2.xmrig.com,3333,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,North America,open_source,https://github.com/xmrig/xmrig/blob/b2ca72480c58d197e18c885d9fc1a0c8d517e60a/src/config.json; https://github.com/BitPoolMining/BitPoolMiner/blob/8f46e69f38fc8ed28a0528a053ae1517d9547b75/BitPoolMiner/publish/Application%20Files/BitPoolMiner_1_0_1_28/MinerApps/xmrig-2.14.4/config.json.deploy; https://github.com/ElijaxApps-org/android-xmrig-miner/blob/9d7bcfc7fcd3ca6ece6903493bb477470761a600/app/src/main/cpp/xmrig-2.8.3/src/config.json; https://github.com/SpeakinTelnet/Homelab-IaC/blob/cc7dbfd2e91c8d6a87313f93e02028ba71a80f15/global_files/host_conf_templates/xmrig/xmrig-config.json.j2; https://github.com/stefanpejcic/wordpress-malware/blob/06384c20a173d0ad624982978d28a934e7cf09e4/08.12.2025/config.json; https://github.com/ajprabhu09/xmrig-mining/blob/21241ddc9767435b94f3fcd89f820bf1c9c47874/xmrig-6.17.0/config.json_orignal; https://github.com/xmrig/xmrig-amd/blob/529a29110881da598d66e9e0bb5f1002bc796e5c/src/config.json; https://github.com/Jair-F/my_crypto_miners/blob/7839846b4b1457f2fa26108ab29292b610e9b597/xmrig_config/default_config.json; https://github.com/cado-security/CloudAndContainerCompromiseSimulator/blob/245e40b521d0d301763753605fdc3445de5f5946/bins/config.json; https://github.com/xmrig/xmrig-nvidia/blob/a047dc344503e2048a72a9f8c2df56d2f4996284/src/config.json; https://github.com/midaslabs/deminer/blob/d4136bf4d894a9c3f30636f9d85a2ad29665ff53/xmrig_src/config.json; https://github.com/morgansteel/MicrosoftUpdater/blob/43f03e5986fd9bbebaaa55d7245892842ceaffe5/assets/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=xmrig/xmrig; path=src/config.json; review before promotion.
donate.v2.xmrig.com,5555,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,North America,open_source,https://github.com/ASSERT-KTH/wasm_evasion/blob/6e41bb3fa0f9d06619758709094b0e2a13beb593/malware_reproduction/rq3/replace_experiments/config.json.bck; https://github.com/xmrig/xmrig-proxy/blob/0dc23f69b546ae973ae0ae6fb65593f998256589/src/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=ASSERT-KTH/wasm_evasion; path=malware_reproduction/rq3/replace_experiments/config.json.bck; review before promotion.
donate2.graef.in,80,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,North America,open_source,https://github.com/Abraham313/Project/blob/122571780e34bf711fe333192cd60153f4151179/src/default_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=Abraham313/Project; path=src/default_config.json; review before promotion.
equihash.usa.nicehash.com,3357,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,USA,open_source,https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_amd_config.json; https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_nivida_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ajpsp5/ethos-auto-miner; path=_amd_config.json; review before promotion.
eth.2miners.com,2020,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/Flofactionllc/flofaction-website-backup/blob/fe35390c9fea96ada1fb7e6be331bfed252fbfbe/optimized_mining_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=Flofactionllc/flofaction-website-backup; path=optimized_mining_config.json; review before promotion.
eth.f2pool.com,8008,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/bitsbetrippin/bbtmultiminer/blob/4747551475ef98651802ad7584878438deecfd9a/Miners/NBMiner_12.3_Win/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=bitsbetrippin/bbtmultiminer; path=Miners/NBMiner_12.3_Win/config.json; review before promotion.
etn.easyhash.io,3630,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/SanguineSatan/AndroidMiner/blob/93911aad0555f1ab7c0e412b750ba06a3c736756/android_arm64/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=SanguineSatan/AndroidMiner; path=android_arm64/config.json; review before promotion.
eu.nitropool.net,3437,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Europe,open_source,https://github.com/Kryptonproject-crypto/KryptonMiner/blob/f8ca15f0a4d525af3242955ab5ee9c96e095ad49/krypton_miner_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=Kryptonproject-crypto/KryptonMiner; path=krypton_miner_config.json; review before promotion.
eu.poolhub.io,30111,stratum+ssl,UNKNOWN,UNKNOWN,UNKNOWN,Europe,open_source,https://github.com/bagstah/clore/blob/f1f4cff488d501ba548cf5a04e3bb1bd2b3aec93/oxzd_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_ssl_json; repo=bagstah/clore; path=oxzd_config.json; review before promotion.
failover.xmrig.com,443,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/xmrcheat/xmrig-cheat/blob/61c970d82f7c33abbac5f93ac800cfe7e6adb7b1/src/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=xmrcheat/xmrig-cheat; path=src/config.json; review before promotion.
fi.vipor.net,5040,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ksp-fon/mining/blob/51625729c18516cde084ca334db1fcd7041c3a1c/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ksp-fon/mining; path=config.json; review before promotion.
fr.vipor.net,5040,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ksp-fon/mining/blob/51625729c18516cde084ca334db1fcd7041c3a1c/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ksp-fon/mining; path=config.json; review before promotion.
ghostrider.unmineable.com,443,stratum+ssl,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/cniweb/xmrig-monero/blob/11e750b0635f08aa3bdcc2e3ce3f5d053024c5c1/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_ssl_json; repo=cniweb/xmrig-monero; path=config.json; review before promotion.
golda.demorda.party,80,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ruheight/demorda-xmrig-linux/blob/3ea1bdc2e191a68c76b7fb20efdb72d09614d7ea/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=ruheight/demorda-xmrig-linux; path=config.json; review before promotion.
litecoinpool.org,3333,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/fabriziogaliano/docker-bfgminer/blob/bc4d5838ad5ead3728a83419e66fb6b8f7103b77/docker-compose.yml,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query docker_compose_stratum; repo=fabriziogaliano/docker-bfgminer; path=docker-compose.yml; review before promotion.
lyra2rev2.usa.nicehash.com,3347,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,USA,open_source,https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_amd_config.json; https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_nivida_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ajpsp5/ethos-auto-miner; path=_amd_config.json; review before promotion.
mine.c3pool.com,15555,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/yaojing99/learngit/blob/91c7d383369ff97328ef3ce780ec1f98aa5f4156/%E7%97%85%E6%AF%92%E8%84%9A%E6%9C%AC/c3pool/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=yaojing99/learngit; path=病毒脚本/c3pool/config.json; review before promotion.
na.luckpool.net,3956,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,North America,open_source,https://github.com/ndduoc1189/dndvina-mining/blob/fd2ae4c6a92ab645722615efbdf62a060c033f1a/example_update_config.json; https://github.com/dopaemon/ccminer/blob/ff5f95e8bec9fbbde6383e254a9d79395efce60c/config.json; https://github.com/danirihan/VerusCliMining/blob/bd0d1b1e4b35c279aa12a72862d1f239fd2aea6c/config.json; https://github.com/TheMiningFarm/ARM64VERUS/blob/94b56ad5a4a136e69864b48d98cd7c9e53ed62e5/config.json; https://github.com/dewicantika8n/cantika/blob/f820c97a65e174a0ad56067c2494a56eb13da2b4/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ndduoc1189/dndvina-mining; path=example_update_config.json; review before promotion.
na.luckpool.net,3957,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,North America,open_source,https://github.com/danirihan/VerusCliMining/blob/bd0d1b1e4b35c279aa12a72862d1f239fd2aea6c/config.json; https://github.com/dewicantika8n/cantika/blob/f820c97a65e174a0ad56067c2494a56eb13da2b4/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=danirihan/VerusCliMining; path=config.json; review before promotion.
na.luckpool.net,3960,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,North America,open_source,https://github.com/Darktron/pre-compiled/blob/89769f1e11d3d1266166960b169f6c3fbca250d8/config.json; https://github.com/Darktron/piccminer/blob/cc3cbe20052b8d503c24b48bb8c2c43d60047d7a/config.json; https://github.com/yhf971/V/blob/d7094a3225b5eb94a8bec1503c5f7f98611afb66/config.json; https://github.com/danirihan/VerusCliMining/blob/bd0d1b1e4b35c279aa12a72862d1f239fd2aea6c/config.json; https://github.com/tkashro/verus-mining/blob/b6039243e3ae4428caeacfd3b1a986fbf6c9cb78/config.json; https://github.com/dewicantika8n/cantika/blob/f820c97a65e174a0ad56067c2494a56eb13da2b4/config.json; https://github.com/0xwhyteddy/verus/blob/5c3c4d0d038c321c559719213faebb11bbedd86b/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=Darktron/pre-compiled; path=config.json; review before promotion.
neoscrypt.eu.mine.zpool.ca,4233,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Europe,open_source,https://github.com/cniweb/cpuminer-multi-docker/blob/4d2bfafd4b8adcaa0ca20b557d6de490f5aa06c5/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=cniweb/cpuminer-multi-docker; path=config.json; review before promotion.
neoscrypt.mine.zergpool.com,4233,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/cniweb/cpuminer-opt-docker/blob/7e7066178ed68964c3e0688be4114a57846ff63a/config.json; https://github.com/cniweb/cpuminer-multi-docker/blob/4d2bfafd4b8adcaa0ca20b557d6de490f5aa06c5/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=cniweb/cpuminer-opt-docker; path=config.json; review before promotion.
neoscrypt.usa.nicehash.com,3341,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,USA,open_source,https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_amd_config.json; https://github.com/ajpsp5/ethos-auto-miner/blob/a4bdc47e811124c81e9eeab940b5f0e674faa65c/_nivida_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ajpsp5/ethos-auto-miner; path=_amd_config.json; review before promotion.
pl.vipor.net,5040,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/ksp-fon/mining/blob/51625729c18516cde084ca334db1fcd7041c3a1c/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=ksp-fon/mining; path=config.json; review before promotion.
pool.256foundation.org,3333,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/bboerst/stratum-work/blob/e3dcc5070085d3431d972a4d37a8c3ff1cd7f4ce/docker-compose.yml,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query docker_compose_stratum; repo=bboerst/stratum-work; path=docker-compose.yml; review before promotion.
pool.example.com,3333,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/freelojo/pi-bitcoin-miner/blob/40246cd8f7cffc78dd75d1e2935409815fc3fcf0/config/mining_config.json; https://github.com/eclipserage2025-sketch/AI-monero-miner/blob/e1323b2b42921b9f1dd5ae04a117bc61c25da13c/config/default_config.json; https://github.com/AlphaB135/BitQuan/blob/47fc7a2d0df7dded6ad7b97b09c88be7cc1db695/docs/guides/STRATUM.md; https://github.com/parasitepool/para/blob/7eadfb6b2b86fbb09aee62b0d2678a7f67fb6b94/crates/stratum/README.md,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=freelojo/pi-bitcoin-miner; path=config/mining_config.json; review before promotion.
pool.example.com,3334,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/AlphaB135/BitQuan/blob/47fc7a2d0df7dded6ad7b97b09c88be7cc1db695/docs/guides/STRATUM.md,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query mining_subscribe; repo=AlphaB135/BitQuan; path=docs/guides/STRATUM.md; review before promotion.
pool.example.com,3335,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/AlphaB135/BitQuan/blob/47fc7a2d0df7dded6ad7b97b09c88be7cc1db695/docs/guides/STRATUM.md,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query mining_subscribe; repo=AlphaB135/BitQuan; path=docs/guides/STRATUM.md; review before promotion.
pool.example.com,3336,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/AlphaB135/BitQuan/blob/47fc7a2d0df7dded6ad7b97b09c88be7cc1db695/docs/guides/STRATUM.md,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query mining_subscribe; repo=AlphaB135/BitQuan; path=docs/guides/STRATUM.md; review before promotion.
pool.example.com,4444,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/cgminer-rs/cgminer-rs/blob/ba464f804bc6ed79465b5973213e99af0c1dc630/docs/stratum-testing.md,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query mining_subscribe; repo=cgminer-rs/cgminer-rs; path=docs/stratum-testing.md; review before promotion.
pool.gntl.uk,20007,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/The-GNTL-Project/Configs/blob/c30dcc1d6603e4ea3eec1ed771dd452d38bdef9e/XMRigProxy_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query xmrig_pools_json; repo=The-GNTL-Project/Configs; path=XMRigProxy_config.json; review before promotion.
pool.minexmr.com,4444,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/Flofactionllc/flofaction-website-backup/blob/fe35390c9fea96ada1fb7e6be331bfed252fbfbe/optimized_mining_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=Flofactionllc/flofaction-website-backup; path=optimized_mining_config.json; review before promotion.
pool.monero.hashvault.pro,443,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/zartrux2307/zar/blob/b15e73a270e615f401b2e14cb8e37fed4dcf5925/config/miner_config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=zartrux2307/zar; path=config/miner_config.json; review before promotion.
pool.refurbminer.de,3956,stratum+tcp,UNKNOWN,UNKNOWN,UNKNOWN,Global,open_source,https://github.com/dismaster/RG3DUI/blob/0c86f78a0c7021c88d53e6a2012209fb077c85fb/config.json,candidate,unknown,2026-04-27,2026-04-27,Extracted from public GitHub code search query stratum_tcp_json; repo=dismaster/RG3DUI; path=config.json; review before promotion.
