domain,port,scheme,pool_name,coin,algorithm,region,source_type,source_url,confidence,status,first_seen,last_seen,notes
kas.eu1.humpool.com,18082,stratum+ssl,HumPool,KAS,kHeavyHash,Europe,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com.
kas.eu1.humpool.com,18082,stratum+tcp,HumPool,KAS,kHeavyHash,Europe,official,https://www.humpool.com/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com.
kas.eu1.humpool.com,18083,stratum+tcp,HumPool,KAS,kHeavyHash,Europe,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com.
kas.us1.humpool.com,18081,stratum+tcp,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com.
kas.us1.humpool.com,18082,stratum+ssl,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com.
kas.us1.humpool.com,18082,stratum+tcp,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com.
kas.us1.humpool.com,18083,stratum+tcp,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com.
cn.ethw.k1pool.com,7686,stratum+tcp,K1 Pool,ETHW,Ethash,Global,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
cn.ethw.k1pool.com,7689,stratum+tcp,K1 Pool,ETHW,Ethash,Global,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
cn.ethw.k1pool.com,7691,stratum+tcp,K1 Pool,ETHW,Ethash,Global,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethw.k1pool.com,7686,stratum+tcp,K1 Pool,ETHW,Ethash,Europe,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethw.k1pool.com,7689,stratum+tcp,K1 Pool,ETHW,Ethash,Europe,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethw.k1pool.com,7691,stratum+tcp,K1 Pool,ETHW,Ethash,Europe,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethw.k1pool.com,7686,stratum+tcp,K1 Pool,ETHW,Ethash,USA,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethw.k1pool.com,7689,stratum+tcp,K1 Pool,ETHW,Ethash,USA,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethw.k1pool.com,7691,stratum+tcp,K1 Pool,ETHW,Ethash,USA,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
cn.ethash.k1pool.com,5000,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Global,official,https://k1pool.com/pool/ethw; https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
cn.ethash.k1pool.com,5001,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Global,official,https://k1pool.com/pool/ethw; https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
cn.ethwsolo.k1pool.com,7687,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Global,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
cn.ethwsolo.k1pool.com,7693,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Global,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
cn.ethwsolo.k1pool.com,7694,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Global,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethash.k1pool.com,5000,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Europe,official,https://k1pool.com/pool/ethw; https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethash.k1pool.com,5001,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Europe,official,https://k1pool.com/pool/ethw; https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethwsolo.k1pool.com,7687,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Europe,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethwsolo.k1pool.com,7693,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Europe,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
eu.ethwsolo.k1pool.com,7694,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,Europe,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethash.k1pool.com,5000,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,USA,official,https://k1pool.com/pool/ethw; https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethash.k1pool.com,5001,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,USA,official,https://k1pool.com/pool/ethw; https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethwsolo.k1pool.com,7687,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,USA,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethwsolo.k1pool.com,7693,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,USA,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
us.ethwsolo.k1pool.com,7694,stratum+tcp,K1 Pool,UNKNOWN,UNKNOWN,USA,official,https://k1pool.com/pool/ethwsolo,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain k1pool.com.
al.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
de.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
jp.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
la.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
nl.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
nya.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
px.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
se.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
stratum.kano.is,80,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
stratum.kano.is,81,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
stratum.kano.is,443,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
stratum.kano.is,3333,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
stratum.kano.is,8080,stratum+tcp,KanoPool,UNKNOWN,UNKNOWN,Global,official,https://kano.is/index.php?k=support,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kano.is.
kukume.net,14242,stratum+tcp,Kukume,UNKNOWN,UNKNOWN,Global,official,https://kukume.net/monero/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain kukume.net.
btc.luckyfastblocks.com,3333,stratum+tcp,Luckyfastblocks,BTC,SHA-256,Global,official,https://luckyfastblocks.com/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain luckyfastblocks.com.
luckyfastblocks.com,3333,stratum+tcp,Luckyfastblocks,UNKNOWN,UNKNOWN,Global,official,https://luckyfastblocks.com/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain luckyfastblocks.com.
127.0.0.1,18083,stratum+tcp,MineXMR,UNKNOWN,UNKNOWN,Global,official,https://minexmr.com/miningguide,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minexmr.com.
asia.rito.minermore.com,4545,stratum+tcp,MinerMore,UNKNOWN,UNKNOWN,Asia,official,https://minermore.com/pool/RITO/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minermore.com.
eu.rito.minermore.com,4545,stratum+tcp,MinerMore,UNKNOWN,UNKNOWN,Europe,official,https://minermore.com/pool/RITO/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minermore.com.
us.rito.minermore.com,4545,stratum+tcp,MinerMore,UNKNOWN,UNKNOWN,USA,official,https://minermore.com/pool/RITO/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minermore.com.
asia1.minerall.io,8808,stratum+tcp,Minerall,UNKNOWN,UNKNOWN,Asia,official,https://minerall.io/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minerall.io.
asia1.minerall.io,8888,stratum+tcp,Minerall,UNKNOWN,UNKNOWN,Asia,official,https://minerall.io/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minerall.io.
eu1.minerall.io,3401,stratum+tcp,Minerall,UNKNOWN,UNKNOWN,Global,official,https://minerall.io/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minerall.io.
eu1.minerall.io,3404,stratum+tcp,Minerall,UNKNOWN,UNKNOWN,Global,official,https://minerall.io/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minerall.io.
eu2.minerall.io,3401,stratum+tcp,Minerall,UNKNOWN,UNKNOWN,Global,official,https://minerall.io/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minerall.io.
eu2.minerall.io,3404,stratum+tcp,Minerall,UNKNOWN,UNKNOWN,Global,official,https://minerall.io/faq,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain minerall.io.
asia.cryptonight-hub.miningpoolhub.com,12024,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Asia,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
asia.ethash-hub.miningpoolhub.com,12020,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Asia,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
asia.lyra2z-hub.miningpoolhub.com,12025,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Asia,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
europe.cryptonight-hub.miningpoolhub.com,12024,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Europe,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
europe.ethash-hub.miningpoolhub.com,12020,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Europe,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
europe.lyra2z-hub.miningpoolhub.com,12025,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Europe,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12001,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12002,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12003,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12004,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12005,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12007,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12008,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12009,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12012,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12014,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12015,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12016,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12018,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
hub.miningpoolhub.com,12019,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,Global,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
us-east.cryptonight-hub.miningpoolhub.com,12024,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,USA,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
us-east.equihash-hub.miningpoolhub.com,12023,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,USA,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
us-east.ethash-hub.miningpoolhub.com,12020,stratum+tcp,Mining Pool Hub,UNKNOWN,UNKNOWN,USA,official,https://miningpoolhub.com/?page=gettingstarted; https://miningpoolhub.com/index.php?page=gettingstarted,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain miningpoolhub.com.
americas.mining-dutch.nl,3329,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,3339,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,3514,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,6660,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,6662,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,6663,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,6668,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,6674,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,8888,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,8889,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9977,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9979,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9980,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9984,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9985,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9986,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9987,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9988,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9991,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9992,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9993,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9996,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
americas.mining-dutch.nl,9998,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Global,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,3329,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,3339,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,3514,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,6660,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,6662,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,6663,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,6668,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,6674,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,8888,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,8889,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,9977,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
asia.mining-dutch.nl,9979,stratum+tcp,Mining-Dutch,UNKNOWN,UNKNOWN,Asia,official,https://www.mining-dutch.nl/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain mining-dutch.nl.
