domain,port,scheme,pool_name,coin,algorithm,region,source_type,source_url,confidence,status,first_seen,last_seen,notes
kasssl.f2pool.com,1430,stratum+ssl,F2Pool,KAS,kHeavyHash,Global,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
ltc-asia.f2pool.com,3335,stratum+tcp,F2Pool,LTC,Scrypt,Asia,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
ltc-euro.f2pool.com,3335,stratum+tcp,F2Pool,LTC,Scrypt,Europe,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
ltc-na.f2pool.com,3335,stratum+tcp,F2Pool,LTC,Scrypt,North America,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
ltc.f2pool.com,3335,stratum+tcp,F2Pool,LTC,Scrypt,Global,official,https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl
ltc.f2pool.com,8888,stratum+tcp,F2Pool,LTC,Scrypt,Global,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool,confirmed,active,2026-04-17,2026-07-06,Official LTC pool server. | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources
ltcssl.f2pool.com,5201,stratum+ssl,F2Pool,LTC,Scrypt,Global,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
nexa.f2pool.com,3400,stratum+tcp,F2Pool,NEXA,NexaPoW,Global,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-07-13,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
sc.f2pool.com,7788,stratum+tcp,F2Pool,SC,Blake2b,Global,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
zec.f2pool.com,3357,stratum+tcp,F2Pool,ZEC,Equihash,Global,official,https://f2pool.zendesk.com/hc/en-us/articles/360058887912-Mining-pools-info-payout-schemes-and-thresholds-at-f2pool; https://www.f2pool.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_crawl | Discovered by f2pool_pool_info using html_stratum_extract. Official multi-coin pool URL table. auto_source=priority_sources | Discovered by shallow crawling official website domain f2pool.com. auto_source=official_site_
bch.harshy.site,3333,stratum+tcp,Harshy,BCH,SHA-256,Global,official,https://harshy.site/; https://harshy.site/help.html,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain harshy.site. auto_source=official_site_crawl
bch.harshy.site,3334,stratum+tcp,Harshy,BCH,SHA-256,Global,official,https://harshy.site/; https://harshy.site/help.html,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain harshy.site. auto_source=official_site_crawl
kas.asia1.humpool.com,18081,stratum+tcp,HumPool,KAS,kHeavyHash,Asia,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
kas.asia1.humpool.com,18083,stratum+tcp,HumPool,KAS,kHeavyHash,Asia,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
kas.eu1.humpool.com,18081,stratum+tcp,HumPool,KAS,kHeavyHash,Europe,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
kas.eu1.humpool.com,18082,stratum+ssl,HumPool,KAS,kHeavyHash,Europe,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
kas.eu1.humpool.com,18082,stratum+tcp,HumPool,KAS,kHeavyHash,Europe,official,https://www.humpool.com/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl
kas.eu1.humpool.com,18083,stratum+tcp,HumPool,KAS,kHeavyHash,Europe,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
kas.us1.humpool.com,18081,stratum+tcp,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
kas.us1.humpool.com,18082,stratum+ssl,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
kas.us1.humpool.com,18082,stratum+tcp,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/,confirmed,active,2026-04-21,2026-04-21,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl
kas.us1.humpool.com,18083,stratum+tcp,HumPool,KAS,kHeavyHash,USA,official,https://www.humpool.com/; https://kas.humpool.com/; https://kas.humpool.com/pool/help,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain kas.humpool.com. auto_source=official_site_crawl | Discovered by shallow crawling official website domain k
cn.ethw.k1pool.com,7686,stratum+tcp,K1 Pool,ETHW,Ethash,Global,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
cn.ethw.k1pool.com,7689,stratum+tcp,K1 Pool,ETHW,Ethash,Global,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
cn.ethw.k1pool.com,7691,stratum+tcp,K1 Pool,ETHW,Ethash,Global,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
eu.ethw.k1pool.com,7686,stratum+tcp,K1 Pool,ETHW,Ethash,Europe,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
eu.ethw.k1pool.com,7689,stratum+tcp,K1 Pool,ETHW,Ethash,Europe,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
eu.ethw.k1pool.com,7691,stratum+tcp,K1 Pool,ETHW,Ethash,Europe,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
us.ethw.k1pool.com,7686,stratum+tcp,K1 Pool,ETHW,Ethash,USA,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
us.ethw.k1pool.com,7689,stratum+tcp,K1 Pool,ETHW,Ethash,USA,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
us.ethw.k1pool.com,7691,stratum+tcp,K1 Pool,ETHW,Ethash,USA,official,https://k1pool.com/pool/ethw,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain k1pool.com. auto_source=official_site_crawl
btc.luckyfastblocks.com,3333,stratum+tcp,Luckyfastblocks,BTC,SHA-256,Global,official,https://luckyfastblocks.com/; https://luckyfastblocks.com/#connect; https://luckyfastblocks.com/#stats; https://btc.luckyfastblocks.com/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain luckyfastblocks.com. auto_source=official_site_crawl
btc.global.luxor.tech,700,stratum+tcp,Luxor,BTC,SHA-256,Global,official,https://docs.luxor.tech/mining/getting-started,confirmed,active,2026-04-17,2026-08-10,Official global BTC stratum. | Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources | Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources | Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources | Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources | Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources | Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources | Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priori
ltc.global.luxor.tech,700,stratum+tcp,Luxor,LTC,Scrypt,Global,official,https://docs.luxor.tech/mining/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources
ltc.global.luxor.tech,700,stratum+tcp,Luxor,LTC/DOGE,Scrypt,Global,official,https://docs.luxor.tech/mining/getting-started,confirmed,active,2026-04-17,2026-04-17,Official global LTC/DOGE stratum.
sc.global.luxor.tech,700,stratum+tcp,Luxor,SC,Blake2b,Global,official,https://docs.luxor.tech/mining/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources
zec.global.luxor.tech,700,stratum+tcp,Luxor,ZEC,Equihash,Global,official,https://docs.luxor.tech/mining/getting-started,confirmed,active,2026-04-21,2026-08-10,Discovered by luxor_getting_started using html_stratum_extract. Official global stratum table. auto_source=priority_sources
bch.mysolopool.com,3338,stratum+tcp,Mysolopool,BCH,SHA-256,Global,official,https://bitcoincash.mysolopool.com/,confirmed,active,2026-06-01,2026-06-29,Discovered by shallow crawling official website domain mysolopool.com. auto_source=official_site_crawl
bch.mysolopool.com,3340,stratum+tcp,Mysolopool,BCH,SHA-256,Global,official,https://bitcoincash.mysolopool.com/,confirmed,active,2026-06-01,2026-06-29,Discovered by shallow crawling official website domain mysolopool.com. auto_source=official_site_crawl
btc.mysolopool.com,3334,stratum+tcp,Mysolopool,BTC,SHA-256,Global,official,https://mysolopool.com/,confirmed,active,2026-04-21,2026-06-29,Discovered by shallow crawling official website domain mysolopool.com. auto_source=official_site_crawl
btc.mysolopool.com,3339,stratum+tcp,Mysolopool,BTC,SHA-256,Global,official,https://mysolopool.com/,confirmed,active,2026-04-21,2026-06-29,Discovered by shallow crawling official website domain mysolopool.com. auto_source=official_site_crawl
asia.ravenminer.com,3838,stratum+tcp,RavenMiner,RVN,KawPoW,Asia,official,https://www.ravenminer.com/ravencoin/howto,confirmed,active,2026-04-21,2026-08-10,"Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources"
eu.ravenminer.com,3838,stratum+tcp,RavenMiner,RVN,KawPoW,Europe,official,https://www.ravenminer.com/ravencoin/howto,confirmed,active,2026-04-21,2026-08-10,"Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources"
stratum.ravenminer.com,3808,stratum+tcp,RavenMiner,RVN,KawPoW,Global,official,https://www.ravenminer.com/ravencoin/howto,confirmed,active,2026-04-21,2026-08-10,"Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources"
stratum.ravenminer.com,3838,stratum+tcp,RavenMiner,RVN,KawPoW,Global,official,https://www.ravenminer.com/ravencoin/howto,confirmed,active,2026-04-17,2026-08-10,"Official universal RVN stratum endpoint. | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_s"
stratum.ravenminer.com,13838,stratum+ssl,RavenMiner,RVN,KawPoW,Global,official,https://www.ravenminer.com/ravencoin/howto,confirmed,active,2026-04-21,2026-08-10,"Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources"
us.ravenminer.com,3838,stratum+tcp,RavenMiner,RVN,KawPoW,USA,official,https://www.ravenminer.com/ravencoin/howto,confirmed,active,2026-04-17,2026-08-10,"Official regional RVN endpoint. | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_extract. Official RVN setup guide with TCP, regional, static, and TLS ports. auto_source=priority_sources | Discovered by ravenminer_rvn_howto using html_stratum_ex"
kz.btc.rupool.pro,25,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
kz.btc.rupool.pro,443,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
kz.btc.rupool.pro,3333,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
kz.btc.rupool.pro,8888,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
msk.ru.btc.rupool.pro,25,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
msk.ru.btc.rupool.pro,443,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
msk.ru.btc.rupool.pro,3333,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
msk.ru.btc.rupool.pro,8888,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
nsk.ru.btc.rupool.pro,25,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
nsk.ru.btc.rupool.pro,443,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
nsk.ru.btc.rupool.pro,3333,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
nsk.ru.btc.rupool.pro,8888,stratum+tcp,Rupool,BTC,SHA-256,Global,official,https://rupool.pro/en/mining-pools/btc/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
ltc.rupool.pro,25,stratum+tcp,Rupool,LTC,Scrypt,Global,official,https://rupool.pro/en/mining-pools/ltc/; https://rupool.pro/en/mining-pools/doge/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
ltc.rupool.pro,443,stratum+tcp,Rupool,LTC,Scrypt,Global,official,https://rupool.pro/en/mining-pools/ltc/; https://rupool.pro/en/mining-pools/doge/,confirmed,active,2026-04-21,2026-08-10,Discovered by shallow crawling official website domain rupool.pro. auto_source=official_site_crawl
